ID	token	tag
80553	depend	I-PER
80554	and	O
80555	are	O
80556	certainly	O
80557	possessed	O
80558	of	O
80559	dauntless	O
80560	courage	O
80561	.	O

80562	But	O
80563	I	O
80564	have	O
80565	one	O
80566	want	O
80567	which	O
80568	I	O
80569	have	O
80570	never	O
80571	yet	O
80572	been	O
80573	able	O
80574	to	O
80575	satisfy	O
80576	,	O
80577	and	O
80578	the	O
80579	absence	O
80580	of	O
80581	the	O
80582	object	O
80583	of	O
80584	which	O
80585	I	O
80586	now	O
80587	feel	O
80588	as	O
80589	a	O
80590	most	O
80591	severe	O
80592	evil	O
80593	,	O
80594	I	O
80595	have	O
80596	no	O
80597	friend	B-PER
80598	,	O
80599	Margaret	B-PER
80600	:	O
80601	when	O
80602	I	O
80603	am	O
80604	glowing	O
80605	with	O
80606	the	O
80607	enthusiasm	O
80608	of	O
80609	success	O
80610	,	O
80611	there	O
80612	will	O
80613	be	O
80614	none	O
80615	to	O
80616	participate	O
80617	my	O
80618	joy	O
80619	;	O
80620	if	O
80621	I	O
80622	am	O
80623	assailed	O
80624	by	O
80625	disappointment	O
80626	,	O
80627	no	B-PER
80628	one	I-PER
80629	will	O
80630	endeavour	O
80631	to	O
80632	sustain	O
80633	me	O
80634	in	O
80635	dejection	O
80636	.	O

80637	I	O
80638	shall	O
80639	commit	O
80640	my	O
80641	thoughts	O
80642	to	O
80643	paper	O
80644	,	O
80645	it	O
80646	is	O
80647	true	O
80648	;	O
80649	but	O
80650	that	O
80651	is	O
80652	a	O
80653	poor	O
80654	medium	O
80655	for	O
80656	the	O
80657	communication	O
80658	of	O
80659	feeling	O
80660	.	O

80661	I	O
80662	desire	O
80663	the	O
80664	company	O
80665	of	O
80666	a	B-PER
80667	man	I-PER
80668	who	I-PER
80669	could	I-PER
80670	sympathize	I-PER
80671	with	I-PER
80672	me	I-PER
80673	,	O
80674	whose	O
80675	eyes	O
80676	would	O
80677	reply	O
80678	to	O
80679	mine	O
80680	.	O

80681	You	O
80682	may	O
80683	deem	O
80684	me	O
80685	romantic	O
80686	,	O
80687	my	B-PER
80688	dear	I-PER
80689	sister	I-PER
80690	,	O
80691	but	O
80692	I	O
80693	bitterly	O
80694	feel	O
80695	the	O
80696	want	O
80697	of	O
80698	a	B-PER
80699	friend	I-PER
80700	.	O

80701	I	O
80702	have	O
80703	no	B-PER
80704	one	I-PER
80705	near	O
80706	me	O
80707	,	O
80708	gentle	O
80709	yet	O
80710	courageous	O
80711	,	O
80712	possessed	O
80713	of	O
80714	a	O
80715	cultivated	O
80716	as	O
80717	well	O
80718	as	O
80719	of	O
80720	a	O
80721	capacious	O
80722	mind	O
80723	,	O
80724	whose	O
80725	tastes	O
80726	are	O
80727	like	O
80728	my	O
80729	own	O
80730	,	O
80731	to	O
80732	approve	O
80733	or	O
80734	amend	O
80735	my	O
80736	plans	O
80737	.	O

80738	How	O
80739	would	O
80740	such	O
80741	a	B-PER
80742	friend	I-PER
80743	repair	O
80744	the	O
80745	faults	O
80746	of	O
80747	your	B-PER
80748	poor	I-PER
80749	brother	I-PER
80750	!	O

80751	I	O
80752	am	O
80753	too	O
80754	ardent	O
80755	in	O
80756	execution	O
80757	and	O
80758	too	O
80759	impatient	O
80760	of	O
80761	difficulties	O
80762	.	O

80763	But	O
80764	it	O
80765	is	O
80766	a	O
80767	still	O
80768	greater	O
80769	evil	O
80770	to	O
80771	me	O
80772	that	O
80773	I	O
80774	am	O
80775	self-educated	O
80776	:	O
80777	for	O
80778	the	O
80779	first	O
80780	fourteen	O
80781	years	O
80782	of	O
80783	my	O
80784	life	O
80785	I	O
80786	ran	O
80787	wild	O
80788	on	O
80789	a	O
80790	common	O
80791	and	O
80792	read	O
80793	nothing	O
80794	but	O
80795	our	B-PER
80796	Uncle	I-PER
80797	Thomas	B-PER
80798	'	O
80799	books	O
80800	of	O
80801	voyages	O
80802	.	O

80803	At	O
80804	that	O
80805	age	O
80806	I	O
80807	became	O
80808	acquainted	O
80809	with	O
80810	the	O
80811	celebrated	O
80812	poets	O
80813	of	O
80814	our	B-LOC
80815	own	I-LOC
80816	country	I-LOC
80817	;	O
80818	but	O
80819	it	O
80820	was	O
80821	only	O
80822	when	O
80823	it	O
80824	had	O
80825	ceased	O
80826	to	O
80827	be	O
80828	in	O
80829	my	O
80830	power	O
80831	to	O
80832	derive	O
80833	its	O
80834	most	O
80835	important	O
80836	benefits	O
80837	from	O
80838	such	O
80839	a	O
80840	conviction	O
80841	that	O
80842	I	O
80843	perceived	O
80844	the	O
80845	necessity	O
80846	of	O
80847	becoming	O
80848	acquainted	O
80849	with	O
80850	more	O
80851	languages	O
80852	than	O
80853	that	O
80854	of	O
80855	my	B-LOC
80856	native	I-LOC
80857	country	I-LOC
80858	.	O

80859	Now	O
80860	I	O
80861	am	O
80862	twenty-eight	O
80863	and	O
80864	am	O
80865	in	O
80866	reality	O
80867	more	O
80868	illiterate	O
80869	than	O
80870	many	B-PER
80871	schoolboys	I-PER
80872	of	I-PER
80873	fifteen	I-PER
80874	.	O

80875	It	O
80876	is	O
80877	true	O
80878	that	O
80879	I	O
80880	have	O
80881	thought	O
80882	more	O
80883	and	O
80884	that	O
80885	my	O
80886	daydreams	O
80887	are	O
80888	more	O
80889	extended	O
80890	and	O
80891	magnificent	O
80892	,	O
80893	but	O
80894	they	O
80895	want	O
80896	(	O
80897	as	O
80898	the	B-PER
80899	painters	I-PER
80900	call	O
80901	it	O
80902	)	O
80903	KEEPING	O
80904	;	O
80905	and	O
80906	I	O
80907	greatly	O
80908	need	O
80909	a	B-PER
80910	friend	I-PER
80911	who	I-PER
80912	would	I-PER
80913	have	I-PER
80914	sense	I-PER
80915	enough	I-PER
80916	not	I-PER
80917	to	I-PER
80918	despise	I-PER
80919	me	I-PER
80920	as	I-PER
80921	romantic	I-PER
80922	,	I-PER
80923	and	I-PER
80924	affection	I-PER
80925	enough	I-PER
80926	for	I-PER
80927	me	I-PER
80928	to	I-PER
80929	endeavour	I-PER
80930	to	I-PER
80931	regulate	I-PER
80932	my	I-PER
80933	mind	I-PER
80934	.	O

80935	Well	O
80936	,	O
80937	these	O
80938	are	O
80939	useless	O
80940	complaints	O
80941	;	O
80942	I	O
80943	shall	O
80944	certainly	O
80945	find	O
80946	no	B-PER
80947	friend	I-PER
80948	on	O
80949	the	B-LOC
80950	wide	I-LOC
80951	ocean	I-LOC
80952	,	O
80953	nor	O
80954	even	O
80955	here	B-LOC
80956	in	O
80957	Archangel	B-LOC
80958	,	O
80959	among	O
80960	merchants	B-PER
80961	and	O
80962	seamen	B-PER
80963	.	O

80964	Yet	O
80965	some	O
80966	feelings	O
80967	,	O
80968	unallied	O
80969	to	O
80970	the	O
80971	dross	O
80972	of	O
80973	human	O
80974	nature	O
80975	,	O
80976	beat	O
80977	even	O
80978	in	O
80979	these	B-LOC
80980	rugged	I-LOC
80981	bosoms	I-LOC
80982	.	O

80983	My	B-PER
80984	lieutenant	I-PER
80985	,	O
80986	for	O
80987	instance	O
80988	,	O
80989	is	O
80990	a	B-PER
80991	man	I-PER
80992	of	I-PER
80993	wonderful	I-PER
80994	courage	I-PER
80995	and	I-PER
80996	enterprise	I-PER
80997	;	O
80998	he	O
80999	is	O
81000	madly	O
81001	desirous	O
81002	of	O
81003	glory	O
81004	,	O
81005	or	O
81006	rather	O
81007	,	O
81008	to	O
81009	word	O
81010	my	O
81011	phrase	O
81012	more	O
81013	characteristically	O
81014	,	O
81015	of	O
81016	advancement	O
81017	in	O
81018	his	O
81019	profession	O
81020	.	O

81021	He	O
81022	is	O
81023	an	B-PER
81024	Englishman	I-PER
81025	,	O
81026	and	O
81027	in	O
81028	the	O
81029	midst	O
81030	of	O
81031	national	O
81032	and	O
81033	professional	O
81034	prejudices	O
81035	,	O
81036	unsoftened	O
81037	by	O
81038	cultivation	O
81039	,	O
81040	retains	O
81041	some	O
81042	of	O
81043	the	O
81044	noblest	O
81045	endowments	O
81046	of	O
81047	humanity	O
81048	.	O

81049	I	O
81050	first	O
81051	became	O
81052	acquainted	O
81053	with	O
81054	him	O
81055	on	O
81056	board	O
81057	a	O
81058	whale	O
81059	vessel	O
81060	;	O
81061	finding	O
81062	that	O
81063	he	O
81064	was	O
81065	unemployed	O
81066	in	O
81067	this	B-LOC
81068	city	I-LOC
81069	,	O
81070	I	O
81071	easily	O
81072	engaged	O
81073	him	O
81074	to	O
81075	assist	O
81076	in	O
81077	my	O
81078	enterprise	O
81079	.	O

81080	The	B-PER
81081	master	I-PER
81082	is	O
81083	a	B-PER
81084	person	I-PER
81085	of	I-PER
81086	an	I-PER
81087	excellent	I-PER
81088	disposition	I-PER
81089	and	O
81090	is	O
81091	remarkable	O
81092	in	O
81093	the	O
81094	ship	O
81095	for	O
81096	his	O
81097	gentleness	O
81098	and	O
81099	the	O
81100	mildness	O
81101	of	O
81102	his	O
81103	discipline	O
81104	.	O

81105	This	O
81106	circumstance	O
81107	,	O
81108	added	O
81109	to	O
81110	his	O
81111	well-known	O
81112	integrity	O
81113	and	O
81114	dauntless	O
81115	courage	O
81116	,	O
81117	made	O
81118	me	O
81119	very	O
81120	desirous	O
81121	to	O
81122	engage	O
81123	him	O
81124	.	O

81125	A	O
81126	youth	O
81127	passed	O
81128	in	O
81129	solitude	O
81130	,	O
81131	my	O
81132	best	O
81133	years	O
81134	spent	O
81135	under	O
81136	your	O
81137	gentle	O
81138	and	O
81139	feminine	O
81140	fosterage	O
81141	,	O
81142	has	O
81143	so	O
81144	refined	O
81145	the	O
81146	groundwork	O
81147	of	O
81148	my	O
81149	character	O
81150	that	O
81151	I	O
81152	can	O
81153	not	O
81154	overcome	O
81155	an	O
81156	intense	O
81157	distaste	O
81158	to	O
81159	the	O
81160	usual	O
81161	brutality	O
81162	exercised	O
81163	on	O
81164	board	O
81165	ship	O
81166	:	O
81167	I	O
81168	have	O
81169	never	O
81170	believed	O
81171	it	O
81172	to	O
81173	be	O
81174	necessary	O
81175	,	O
81176	and	O
81177	when	O
81178	I	O
81179	heard	O
81180	of	O
81181	a	B-PER
81182	mariner	I-PER
81183	equally	O
81184	noted	O
81185	for	O
81186	his	O
81187	kindliness	O
81188	of	O
81189	heart	O
81190	and	O
81191	the	O
81192	respect	O
81193	and	O
81194	obedience	O
81195	paid	O
81196	to	O
81197	him	O
81198	by	O
81199	his	B-PER
81200	crew	I-PER
81201	,	O
81202	I	O
81203	felt	O
81204	myself	O
81205	peculiarly	O
81206	fortunate	O
81207	in	O
81208	being	O
81209	able	O
81210	to	O
81211	secure	O
81212	his	O
81213	services	O
81214	.	O

81215	I	O
81216	heard	O
81217	of	O
81218	him	O
81219	first	O
81220	in	O
81221	rather	O
81222	a	O
81223	romantic	O
81224	manner	O
81225	,	O
81226	from	O
81227	a	B-PER
81228	lady	I-PER
81229	who	I-PER
81230	owes	I-PER
81231	to	I-PER
81232	him	I-PER
81233	the	I-PER
81234	happiness	I-PER
81235	of	I-PER
81236	her	I-PER
81237	life	I-PER
81238	.	O

81239	This	O
81240	,	O
81241	briefly	O
81242	,	O
81243	is	O
81244	his	O
81245	story	O
81246	.	O

81247	Some	O
81248	years	O
81249	ago	O
81250	he	O
81251	loved	O
81252	a	B-PER
81253	young	I-PER
81254	Russian	I-PER
81255	lady	I-PER
81256	of	I-PER
81257	moderate	I-PER
81258	fortune	I-PER
81259	,	O
81260	and	O
81261	having	O
81262	amassed	O
81263	a	O
81264	considerable	O
81265	sum	O
81266	in	O
81267	prize-money	O
81268	,	O
81269	the	O
81270	father	O
81271	of	O
81272	the	B-PER
81273	girl	I-PER
81274	consented	O
81275	to	O
81276	the	O
81277	match	O
81278	.	O

81279	He	O
81280	saw	O
81281	his	B-PER
81282	mistress	I-PER
81283	once	O
81284	before	O
81285	the	O
81286	destined	O
81287	ceremony	O
81288	;	O
81289	but	O
81290	she	O
81291	was	O
81292	bathed	O
81293	in	O
81294	tears	O
81295	,	O
81296	and	O
81297	throwing	O
81298	herself	O
81299	at	O
81300	his	O
81301	feet	O
81302	,	O
81303	entreated	O
81304	him	O
81305	to	O
81306	spare	O
81307	her	O
81308	,	O
81309	confessing	O
81310	at	O
81311	the	O
81312	same	O
81313	time	O
81314	that	O
81315	she	O
81316	loved	O
81317	another	O
81318	,	O
81319	but	O
81320	that	O
81321	he	O
81322	was	O
81323	poor	O
81324	,	O
81325	and	O
81326	that	O
81327	her	B-PER
81328	father	I-PER
81329	would	O
81330	never	O
81331	consent	O
81332	to	O
81333	the	O
81334	union	O
81335	.	O

81336	My	B-PER
81337	generous	I-PER
81338	friend	I-PER
81339	reassured	O
81340	the	O
81341	suppliant	O
81342	,	O
81343	and	O
81344	on	O
81345	being	O
81346	informed	O
81347	of	O
81348	the	O
81349	name	O
81350	of	O
81351	her	B-PER
81352	lover	I-PER
81353	,	O
81354	instantly	O
81355	abandoned	O
81356	his	O
81357	pursuit	O
81358	.	O

81359	He	O
81360	had	O
81361	already	O
81362	bought	O
81363	a	O
81364	farm	O
81365	with	O
81366	his	O
81367	money	O
81368	,	O
81369	on	O
81370	which	O
81371	he	O
81372	had	O
81373	designed	O
81374	to	O
81375	pass	O
81376	the	O
81377	remainder	O
81378	of	O
81379	his	O
81380	life	O
81381	;	O
81382	but	O
81383	he	O
81384	bestowed	O
81385	the	O
81386	whole	O
81387	on	O
81388	his	B-PER
81389	rival	I-PER
81390	,	O
81391	together	O
81392	with	O
81393	the	O
81394	remains	O
81395	of	O
81396	his	O
81397	prize-money	O
81398	to	O
81399	purchase	O
81400	stock	O
81401	,	O
81402	and	O
81403	then	O
81404	himself	O
81405	solicited	O
81406	the	B-PER
81407	young	I-PER
81408	woman	I-PER
81409	's	O
81410	father	O
81411	to	O
81412	consent	O
81413	to	O
81414	her	O
81415	marriage	O
81416	with	O
81417	her	B-PER
81418	lover	I-PER
81419	.	O

81420	But	O
81421	the	B-PER
81422	old	I-PER
81423	man	I-PER
81424	decidedly	O
81425	refused	O
81426	,	O
81427	thinking	O
81428	himself	O
81429	bound	O
81430	in	O
81431	honour	O
81432	to	O
81433	my	O
81434	friend	O
81435	,	O
81436	who	O
81437	,	O
81438	when	O
81439	he	O
81440	found	O
81441	the	B-PER
81442	father	I-PER
81443	inexorable	O
81444	,	O
81445	quitted	O
81446	his	B-LOC
81447	country	I-LOC
81448	,	O
81449	nor	O
81450	returned	O
81451	until	O
81452	he	O
81453	heard	O
81454	that	O
81455	his	B-PER
81456	former	I-PER
81457	mistress	I-PER
81458	was	O
81459	married	O
81460	according	O
81461	to	O
81462	her	O
81463	inclinations	O
81464	.	O

81465	""""	O
81466	What	O
81467	a	B-PER
81468	noble	I-PER
81469	fellow	I-PER
81470	!	O
81471	""""	O

81472	you	O
81473	will	O
81474	exclaim	O
81475	.	O

81476	He	O
81477	is	O
81478	so	O
81479	;	O
81480	but	O
81481	then	O
81482	he	O
81483	is	O
81484	wholly	O
81485	uneducated	O
81486	:	O
81487	he	O
81488	is	O
81489	as	O
81490	silent	O
81491	as	O
81492	a	B-PER
81493	Turk	I-PER
81494	,	O
81495	and	O
81496	a	O
81497	kind	O
81498	of	O
81499	ignorant	O
81500	carelessness	O
81501	attends	O
81502	him	O
81503	,	O
81504	which	O
81505	,	O
81506	while	O
81507	it	O
81508	renders	O
81509	his	O
81510	conduct	O
81511	the	O
81512	more	O
81513	astonishing	O
81514	,	O
81515	detracts	O
81516	from	O
81517	the	O
81518	interest	O
81519	and	O
81520	sympathy	O
81521	which	O
81522	otherwise	O
81523	he	O
81524	would	O
81525	command	O
81526	.	O

81527	VOLUME	O
81528	1	O
81529	CHAPTER	O
81530	I	O
81531	home	O
81532	is	O
81533	the	O
81534	resort	O
81535	Of	O
81536	love	O
81537	,	O
81538	of	O
81539	joy	O
81540	,	O
81541	of	O
81542	peace	O
81543	and	O
81544	plenty	O
81545	,	O
81546	where	O
81547	,	O
81548	Supporting	O
81549	and	O
81550	supported	O
81551	,	O
81552	polish	B-PER
81553	'd	I-PER
81554	friends	I-PER
81555	And	O
81556	dear	B-PER
81557	relations	I-PER
81558	mingle	O
81559	into	O
81560	bliss	O
81561	.	O

81562	*	O
81563	*	O
81564	Thomson	B-PER
81565	On	O
81566	the	O
81567	pleasant	O
81568	banks	O
81569	of	O
81570	the	B-LOC
81571	Garonne	I-LOC
81572	,	O
81573	in	O
81574	the	B-LOC
81575	province	I-LOC
81576	of	I-LOC
81577	Gascony	I-LOC
81578	,	O
81579	stood	O
81580	,	O
81581	in	O
81582	the	O
81583	year	O
81584	1584	O
81585	,	O
81586	the	O
81587	chateau	O
81588	of	O
81589	Monsieur	B-PER
81590	St.	O
81591	Aubert	O
81592	.	O

81593	From	O
81594	its	O
81595	windows	O
81596	were	O
81597	seen	O
81598	the	O
81599	pastoral	O
81600	landscapes	O
81601	of	O
81602	Guienne	B-PER
81603	and	O
81604	Gascony	B-PER
81605	stretching	O
81606	along	O
81607	the	O
81608	river	B-LOC
81609	,	O
81610	gay	O
81611	with	O
81612	luxuriant	B-LOC
81613	woods	I-LOC
81614	and	I-LOC
81615	vine	I-LOC
81616	,	O
81617	and	O
81618	plantations	B-LOC
81619	of	I-LOC
81620	olives	I-LOC
81621	.	O

81622	To	O
81623	the	O
81624	south	O
81625	,	O
81626	the	O
81627	view	O
81628	was	O
81629	bounded	O
81630	by	O
81631	the	B-LOC
81632	majestic	I-LOC
81633	Pyrenees	I-LOC
81634	,	O
81635	whose	O
81636	summits	O
81637	,	O
81638	veiled	O
81639	in	O
81640	clouds	O
81641	,	O
81642	or	O
81643	exhibiting	O
81644	awful	O
81645	forms	O
81646	,	O
81647	seen	O
81648	,	O
81649	and	O
81650	lost	O
81651	again	O
81652	,	O
81653	as	O
81654	the	O
81655	partial	O
81656	vapours	O
81657	rolled	O
81658	along	O
81659	,	O
81660	were	O
81661	sometimes	O
81662	barren	O
81663	,	O
81664	and	O
81665	gleamed	O
81666	through	O
81667	the	O
81668	blue	O
81669	tinge	O
81670	of	O
81671	air	O
81672	,	O
81673	and	O
81674	sometimes	O
81675	frowned	O
81676	with	O
81677	forests	O
81678	of	O
81679	gloomy	O
81680	pine	O
81681	,	O
81682	that	O
81683	swept	O
81684	downward	O
81685	to	O
81686	their	O
81687	base	O
81688	.	O

81689	These	B-LOC
81690	tremendous	I-LOC
81691	precipices	I-LOC
81692	were	O
81693	contrasted	O
81694	by	O
81695	the	O
81696	soft	O
81697	green	O
81698	of	O
81699	the	B-LOC
81700	pastures	I-LOC
81701	and	I-LOC
81702	woods	I-LOC
81703	that	I-LOC
81704	hung	I-LOC
81705	upon	I-LOC
81706	their	I-LOC
81707	skirts	I-LOC
81708	;	O
81709	among	O
81710	whose	O
81711	flocks	O
81712	,	O
81713	and	O
81714	herds	O
81715	,	O
81716	and	O
81717	simple	O
81718	cottages	O
81719	,	O
81720	the	O
81721	eye	O
81722	,	O
81723	after	O
81724	having	O
81725	scaled	O
81726	the	B-LOC
81727	cliffs	I-LOC
81728	above	O
81729	,	O
81730	delighted	O
81731	to	O
81732	repose	O
81733	.	O

81734	To	O
81735	the	O
81736	north	O
81737	,	O
81738	and	O
81739	to	O
81740	the	O
81741	east	O
81742	,	O
81743	the	O
81744	plains	O
81745	of	O
81746	Guienne	B-PER
81747	and	O
81748	Languedoc	B-PER
81749	were	O
81750	lost	O
81751	in	O
81752	the	O
81753	mist	O
81754	of	O
81755	distance	O
81756	;	O
81757	on	O
81758	the	O
81759	west	O
81760	,	O
81761	Gascony	B-LOC
81762	was	O
81763	bounded	O
81764	by	O
81765	the	O
81766	waters	O
81767	of	O
81768	Biscay	B-LOC
81769	.	O

81770	M.	B-PER
81771	St.	I-PER
81772	Aubert	I-PER
81773	loved	O
81774	to	O
81775	wander	O
81776	,	O
81777	with	O
81778	his	B-PER
81779	wife	I-PER
81780	and	O
81781	daughter	B-PER
81782	,	O
81783	on	O
81784	the	B-LOC
81785	margin	I-LOC
81786	of	I-LOC
81787	the	I-LOC
81788	Garonne	I-LOC
81789	,	O
81790	and	O
81791	to	O
81792	listen	O
81793	to	O
81794	the	O
81795	music	O
81796	that	O
81797	floated	O
81798	on	O
81799	its	O
81800	waves	O
81801	.	O

81802	He	O
81803	had	O
81804	known	O
81805	life	O
81806	in	O
81807	other	O
81808	forms	O
81809	than	O
81810	those	O
81811	of	O
81812	pastoral	O
81813	simplicity	O
81814	,	O
81815	having	O
81816	mingled	O
81817	in	O
81818	the	O
81819	gay	O
81820	and	O
81821	in	O
81822	the	O
81823	busy	O
81824	scenes	O
81825	of	O
81826	the	B-LOC
81827	world	I-LOC
81828	;	O
81829	but	O
81830	the	O
81831	flattering	O
81832	portrait	O
81833	of	O
81834	mankind	B-PER
81835	,	O
81836	which	O
81837	his	B-PER
81838	heart	I-PER
81839	had	O
81840	delineated	O
81841	in	O
81842	early	O
81843	youth	O
81844	,	O
81845	his	O
81846	experience	O
81847	had	O
81848	too	O
81849	sorrowfully	O
81850	corrected	O
81851	.	O

81852	Yet	O
81853	,	O
81854	amidst	O
81855	the	O
81856	changing	O
81857	visions	O
81858	of	O
81859	life	O
81860	,	O
81861	his	O
81862	principles	O
81863	remained	O
81864	unshaken	O
81865	,	O
81866	his	O
81867	benevolence	O
81868	unchilled	O
81869	;	O
81870	and	O
81871	he	O
81872	retired	O
81873	from	O
81874	the	O
81875	multitude	O
81876	'	O
81877	more	O
81878	in	O
81879	PITY	O
81880	than	O
81881	in	O
81882	anger	O
81883	,	O
81884	'	O
81885	to	O
81886	scenes	O
81887	of	O
81888	simple	O
81889	nature	O
81890	,	O
81891	to	O
81892	the	O
81893	pure	O
81894	delights	O
81895	of	O
81896	literature	O
81897	,	O
81898	and	O
81899	to	O
81900	the	O
81901	exercise	O
81902	of	O
81903	domestic	O
81904	virtues	O
81905	.	O

81906	He	O
81907	was	O
81908	a	O
81909	descendant	O
81910	from	O
81911	the	O
81912	younger	O
81913	branch	O
81914	of	O
81915	an	B-PER
81916	illustrious	I-PER
81917	family	I-PER
81918	,	O
81919	and	O
81920	it	O
81921	was	O
81922	designed	O
81923	,	O
81924	that	O
81925	the	O
81926	deficiency	O
81927	of	O
81928	his	O
81929	patrimonial	O
81930	wealth	O
81931	should	O
81932	be	O
81933	supplied	O
81934	either	O
81935	by	O
81936	a	O
81937	splendid	O
81938	alliance	O
81939	in	O
81940	marriage	O
81941	,	O
81942	or	O
81943	by	O
81944	success	O
81945	in	O
81946	the	O
81947	intrigues	O
81948	of	O
81949	public	O
81950	affairs	O
81951	.	O

81952	But	O
81953	St.	B-PER
81954	Aubert	O
81955	had	O
81956	too	O
81957	nice	O
81958	a	O
81959	sense	O
81960	of	O
81961	honour	O
81962	to	O
81963	fulfil	O
81964	the	O
81965	latter	O
81966	hope	O
81967	,	O
81968	and	O
81969	too	O
81970	small	O
81971	a	O
81972	portion	O
81973	of	O
81974	ambition	O
81975	to	O
81976	sacrifice	O
81977	what	O
81978	he	O
81979	called	O
81980	happiness	O
81981	,	O
81982	to	O
81983	the	O
81984	attainment	O
81985	of	O
81986	wealth	O
81987	.	O

81988	After	O
81989	the	O
81990	death	O
81991	of	O
81992	his	B-PER
81993	father	I-PER
81994	he	O
81995	married	O
81996	a	B-PER
81997	very	I-PER
81998	amiable	I-PER
81999	woman	I-PER
82000	,	O
82001	his	O
82002	equal	O
82003	in	O
82004	birth	O
82005	,	O
82006	and	O
82007	not	O
82008	his	O
82009	superior	O
82010	in	O
82011	fortune	O
82012	.	O

82013	The	B-PER
82014	late	I-PER
82015	Monsieur	B-PER
82016	St.	O
82017	Aubert	O
82018	's	O
82019	liberality	O
82020	,	O
82021	or	O
82022	extravagance	O
82023	,	O
82024	had	O
82025	so	O
82026	much	O
82027	involved	O
82028	his	O
82029	affairs	O
82030	,	O
82031	that	O
82032	his	B-PER
82033	son	I-PER
82034	found	O
82035	it	O
82036	necessary	O
82037	to	O
82038	dispose	O
82039	of	O
82040	a	O
82041	part	O
82042	of	O
82043	the	O
82044	family	O
82045	domain	O
82046	,	O
82047	and	O
82048	,	O
82049	some	O
82050	years	O
82051	after	O
82052	his	O
82053	marriage	O
82054	,	O
82055	he	O
82056	sold	O
82057	it	O
82058	to	O
82059	Monsieur	B-PER
82060	Quesnel	O
82061	,	O
82062	the	O
82063	brother	O
82064	of	O
82065	his	B-PER
82066	wife	I-PER
82067	,	O
82068	and	O
82069	retired	O
82070	to	O
82071	a	O
82072	small	O
82073	estate	O
82074	in	O
82075	Gascony	B-LOC
82076	,	O
82077	where	O
82078	conjugal	O
82079	felicity	O
82080	,	O
82081	and	O
82082	parental	O
82083	duties	O
82084	,	O
82085	divided	O
82086	his	O
82087	attention	O
